PORT_NAME,CNTR_CODE3,LONGITUDE,LATITUDE
PALDISKI,EST,24.033333,59.35
ELINGAMPANGU,COD,24.0223,-2.053066
INKOO,FIN,24.02065849,60.04978943
PORT OF KIHNU,EST,24.01737338,58.14055556
CANEA (XANIA),GRC,24.01722645,35.51826702
RAFINA (RAFINA),GRC,24.01666667,38.01666667
PORT OF CHANIA,GRC,24.00971731,35.51805556
PORT OF RAFINA,GRC,24.0065371,38.02277778
MERSA TOBRUQ,LBY,23.983333,32.083333
KVALSUND,NOR,23.983333,70.5
TOBRUQ,LBY,23.98271304,32.0780975
OURANOUPOLI CHALKIDIKIS (OIRANOPOLI XALKIDIKIS),GRC,23.9827005,40.326187
AGIA ROUMELI CHANION (AGIA ROIMELI XANION),GRC,23.9656355,35.24078
OREHOVO,BGR,23.9572892,43.74388047
KALAJOKI,FIN,23.93333333,64.26666667
TRYPITI CHALKIDIKIS (TRIPITI XALKIDIKIS),GRC,23.921282,40.366493
AMOLIANI (AMOLIANI),GRC,23.91666667,40.33333333
BONDO,COD,23.8815,-1.370966
PANIA-MUTOMBO,COD,23.8501,-5.182966
STRATONI,GRC,23.8479409,40.5272869
ALONISSOS (ALONISSOS),GRC,23.84568,39.1503905
STRATONIO (STRATONIO XALKIDIKIS),GRC,23.83129883,40.51751709
SOUGIA (SOIGIA),GRC,23.81089,35.2497255
ERETRIA EVOIAS (ERETREIA EIBOIAS),GRC,23.8,38.4
OROPOS (OROPOS),GRC,23.79999927,38.31666588
PORT OF ERETRIA,GRC,23.79128386,38.38694444
SANDVIK,SWE,23.7875,65.729134
BATEMPA,COD,23.7821,-5.055766
AKETI,COD,23.7661,2.728833868
SKOPELOS,GRC,23.75,39.11666667
SKOPELOS (SKOPELOS),GRC,23.72949219,39.12451172
RAHJA,FIN,23.71068643,64.22285521
STAVROS CHALKIDIKIS (STAIROS XALKIDIKIS),GRC,23.695923,40.665035
PALEOCHORA SFAKION (PALAIOXORA SFAKION),GRC,23.680971,35.232891
LEFKADI (LEIKANTI ),GRC,23.6797021,38.41268135
HAMMERFEST,NOR,23.666667,70.666667
MIKROLIMANO MARINA,GRC,23.6565371,37.93722222
HIMANKA,FIN,23.65,64
ZEA MARINA,GRC,23.64305065,37.93444444
PIRAEUS,GRC,23.63652896,37.94182872
PSAHNA (PSAXNA EIBOIAS),GRC,23.63543574,38.58263003
KASTELLI KISSAMOU (KASTELLI KISSAMOI),GRC,23.63333317,35.483334
AKRA KAVONISI,GRC,23.633333,35.516667
DRAPETSONA (DRAPETSONA),GRC,23.62310974,37.94471463
GLOSSA SKOPELOU (GLOSSA SKOPELOI),GRC,23.6179525,39.1754725
IBEMBO,COD,23.6171,2.633133868
KERATSINI (KERATSINI),GRC,23.6102652,37.95544435
ASPROPIRGOS,GRC,23.6,38.033333
ORMOS MIKRO VATHI,GRC,23.6,38.433333
DHIAVLOS STENO,GRC,23.6,38.45
CHALKIS,GRC,23.6,38.466667
SKARAMANGA,GRC,23.59638664,38.00916831
PSAKHNA TERMINAL,GRC,23.59358068,38.56472222
CHALKIDA (XALKIDA),GRC,23.5889672,38.44875906
PERAMA,GRC,23.58601195,37.96036859
ASPROPYRGOS (ASPROPIRGOS),GRC,23.58496115,38.04081781
PORTHMOS EVRIPOU,GRC,23.583333,38.466667
BASOKO,COD,23.5779,1.208334
JUSSARO,FIN,23.566667,59.833333
POHJANKURU,FIN,23.5522,60.0981
ELEVSIS,GRC,23.55,38.033333
POLITIKA (POLITIKA),GRC,23.547888,38.593323
ELEUSINA (ELEISINA),GRC,23.54027539,38.03507442
ELEUSIS,GRC,23.53967219,38.03729472
AGIA MARINA AIGINAS (AGIA MARINA AIGINAS),GRC,23.53808594,37.74407959
UNKNOWN_2587,GRC,23.537323,37.7463075
PALOUKIA SALAMINAS (PALOIKIA SALAMINAS),GRC,23.53182286,37.9750549
VIRTSU,EST,23.5250635,58.578806
HAAPSALU,EST,23.52397074,58.95755534
PORT OF HAAPSALU JAHTKLUBI,EST,23.51949352,58.95222222
VIRTSU HARBOUR,EST,23.50017668,58.56777778
UNKNOWN_2582,GRC,23.50000022,37.74999994
SKIATHOS,GRC,23.4994107,39.1679482
SKIATHOS (SKIATHOS),GRC,23.49188232,39.16052246
PORT OF DIRHAMI,EST,23.49163722,59.20944444
SOUVALA  AIGINAS (SOIBALA AIGINAS),GRC,23.48791504,37.77307129
KYMASSI,GRC,23.466667,38.833333
HYDRA ('YDRA),GRC,23.46490478,37.35070801
IDHRA (HYDRA),GRC,23.463375,37.345474
POROS TRIZINIAS (POROS TROIZINIAS),GRC,23.45054443,37.5000045
TAMMISAARI,FIN,23.44932365,59.97569656
YERAKINI (GERAKINI XALIKIDIKIS),GRC,23.44610596,40.26947022
YERAKINI,GRC,23.44509007,40.28047058
GALATAS TRIZINIAS (GALATAS TROIZINIAS),GRC,23.441496,37.4973985
LIELUPE,LVA,23.433333,57
EKENAS,FIN,23.433333,59.983333
LUSAMBO,COD,23.432633,-4.97662
AEGINA (AIGINA),GRC,23.43170166,37.74597168
ROHUKULA,EST,23.42528366,58.90704078
FANEROMENI SALAMINAS (FANEROMENI SALAMINAS),GRC,23.42505396,37.98471865
PORT OF AEGINA,GRC,23.42320377,37.745
ROHUKULA HARBOUR,EST,23.42020024,58.90722222
BATSKARSNAS,SWE,23.4169,65.799334
REVITHOUSSA,GRC,23.4030458,37.95966786
MEGARA OIL TERMINAL,GRC,23.4,37.966667
METHANA (METHANA),GRC,23.3904915,37.5850525
KUIVASTU HARBOUR,EST,23.38881037,58.57277778
KUIVASTU,EST,23.38838172,58.57275484
PAKHI OIL TERMINAL,GRC,23.383333,37.966667
PAXI (PAXOI),GRC,23.38220407,37.97255848
OSMUSSAAR,EST,23.366667,59.3
MEGARA (MEGARA),GRC,23.35028076,37.97808838
MEGARA,GRC,23.35,37.98333333
AGISTRI AIGINAS (AGKISTRI AIGINAS),GRC,23.346403,37.710842
LIMNI,GRC,23.3205,38.76473387
SKOGBY,FIN,23.3145563,59.90921467
SVIBY,EST,23.31246711,58.97024237
SVIBY HARBOR,EST,23.30636042,58.97166667
UNKNOWN_2574,GRC,23.2891345,35.8820255
UNKNOWN_2603,GRC,23.2891345,35.8820255
LARYMNA HARBOR,GRC,23.28792697,38.56583333
LOMELA,COD,23.2851,-2.304966
KARLSBORG AXELVIK,SWE,23.28372535,65.80002315
LARYMNA (LARIMNA),GRC,23.2836895,38.5650025
LARIMNA,GRC,23.283333,38.566667
KARLSBORG,SWE,23.283333,65.8
NEA MOUDANIA (NEA MOIDANIA XALKIDIKIS),GRC,23.28303165,40.24911005
RINGSU HARBOR (RUHNU HARBOR),EST,23.2696702,57.78027778
ERMIONI,GRC,23.2610067,37.3849602
LAPPOHJA,FIN,23.2527295,59.900853
IKELA,COD,23.2503,-1.185166
ALTA,NOR,23.25,69.966667
ERMIONI (ERMIONI),GRC,23.24890137,37.38592529
LOM,BGR,23.2425,43.83111111
KOVERHAR,FIN,23.22519852,59.88207701
IBAKA,COD,23.218214,-4.566052
MILIANA,GRC,23.216667,39.166667
EKOLOSONGO,COD,23.2061,-2.266766
SPETSES,GRC,23.166667,37.266667
UNKNOWN_2573,GRC,23.1632845,37.295372
UNKNOWN_2602,GRC,23.1632845,37.295372
SPETSES (SPETSES),GRC,23.153311,37.2648545
PORTO HELI (PORTO XELI),GRC,23.13333303,37.33333168
KALIX,SWE,23.13311484,65.85273742
MERSRAGS,LVA,23.13158643,57.33510773
AGII THEODORI (AGIOI THEODOROI),GRC,23.11650224,37.91755922
AGIO THEODOROI,GRC,23.11645844,37.91755349
ORISSAARE HARBOUR,EST,23.08633687,58.56055556
SALO,FIN,23.08455286,60.36720276
NEAPOLI LAKONIAS (NEAPOLI LAKONIAS),GRC,23.0623915,36.5120355
MONEMVASIA,GRC,23.055956,36.6884995
DOMBRAINA BOIOTIAS (DOMBRAINA BOIOTIAS),GRC,23.05169678,38.19207764
HELTERMAA HARBOUR,EST,23.05,58.86666667
EDIPSOS (AIDIPSOS),GRC,23.04999898,38.88333501
HELTERMAA,EST,23.04377885,58.86452057
ARKITSA FTHIOTIDAS (ARKITSA FTHIOTIDAS),GRC,23.0329495,38.745323
KOKKOLA,FIN,23.02786598,63.85069552
AGRIA VOLOU (AGRIA BOLOI),GRC,23.01271057,39.34058762
PORT OF KALAMAKI,GRC,23.00936396,37.92027778
ISTMIA (ISTHMIA),GRC,23.00909424,37.91412353
KAPSALION,GRC,23.0053255,36.1443025
ISTHMIA,GRC,23,37.91666667
DIAKOFTI KYTHIRON (DIAKOFTI KYTHIRON),GRC,22.99999992,36.24999952
CORINTH CANAL,GRC,22.98421673,37.93333333
UNKNOWN_2586,GRC,22.9833315,38.253483
AGIA PELAGIA (AGIA PELAGIA),GRC,22.977356,36.326195
ELAFONISSOS LAKONIAS (ELAFONISOS LAKONIAS),GRC,22.9761105,36.5064315
TEIJO,FIN,22.97497749,60.25675583
YALUSAKA,COD,22.9727,-1.080866
TALVIK,NOR,22.966667,70.05
GLYFA FTHIOTIDAS (GLIFA FTHIOTIDAS),GRC,22.96666667,38.9
HANKO,FIN,22.9520998,59.82329265
THISVI,GRC,22.95,38.25
VOLOS,GRC,22.95,39.366667
UNKNOWN_2326,FIN,22.95,59.81
VOLOS (BOLOS),GRC,22.94140981,39.3579126
CORINTH,GRC,22.93350597,37.94477992
KORINTHOS (KORINTHOS),GRC,22.93347168,37.94488525
THESSALONIKI,GRC,22.933333,40.633333
THESSALONIKI (THESSALONIKI),GRC,22.91843194,40.63667618
SUURSADAM HARBOUR,EST,22.90547703,58.97638889
LEONIDIO (LEONIDIO),GRC,22.89506791,37.15120531
UNKNOWN_2600,GRC,22.88818495,39.16952859
UNKNOWN_2571,GRC,22.88818495,39.16952859
AGIOKAMPOS LARISSAS (AGIOKAMPOS LARISAS),GRC,22.8763845,39.693783
STROMMA,FIN,22.86831427,60.18717312
FORBY,FIN,22.86735735,60.09984207
VIDIN,BGR,22.86666731,43.9833335
UNKNOWN_2605,GRC,22.86016581,37.51996396
UNKNOWN_2577,GRC,22.86016581,37.51996395
AGIOS KONSTANTINOS (AGIOS KONSTANTINOS),GRC,22.8564605,38.755039
TSINGELI,GRC,22.85,39.166667
BENA DIBELE,COD,22.8349,-4.108066
ACHLADI (AXLADI FTHIOTIDAS),GRC,22.82269287,38.89031982
ACHLADI,GRC,22.81116503,38.91152167
ROJA HARBOR,LVA,22.80565371,57.50805556
NAFPLIO (NAIPLIO),GRC,22.8,37.56666667
NAVPLIO,GRC,22.8,37.566667
BOTENDE,COD,22.7951,-1.857866
BOKWANKUSU,COD,22.7801,-1.860866
LIMUNE,COD,22.7787,1.084734
ORJAKU HARBOUR,EST,22.77002356,58.78722222
UNKNOWN_2601,GRC,22.7659075,37.4139825
UNKNOWN_2572,GRC,22.7659075,37.4139825
ALMYROS (AMALIAPOLI) VOLOU (ALMIROS BOLOI),GRC,22.76142883,39.1851387
KIATO (KIATO),GRC,22.74937348,38.01539981
MODOMBE,COD,22.7411,-0.891766
KEMIO,FIN,22.73875046,60.16316986
TRIIGI,EST,22.7263242,58.5798397
TRIIGI HARBOR,EST,22.71843345,58.59111111
LOKOLENGE,COD,22.7147,1.197734
PIETARSAARI,FIN,22.69524589,63.71314016
LEHTMA,EST,22.69332775,59.07069503
LEHTMA HARBRO,EST,22.69075383,59.06833333
TORE,SWE,22.67567719,65.90730007
JAKOBSTAD,FIN,22.666667,63.683333
DERNA,LBY,22.65131041,32.76385849
DARNAH,LBY,22.65,32.766667
TOREHAMN,SWE,22.65,65.9
STYLIS,GRC,22.64598202,38.92005814
LOMAMI,COD,22.6365,-1.817066
ASPRA SPITIA,GRC,22.63333333,38.36666667
ANTIKYRA (ANTIKIRA),GRC,22.6324865,38.378769
PORT OF ANTIKYRA,GRC,22.62656066,38.37611111
STILIS,GRC,22.616667,38.916667
STYLIDA (STILIDA),GRC,22.61608887,38.91027832
AGIA MARINA FTHIOTIDAS (AGIA MARINA FTHIOTIDAS),GRC,22.5976567,38.9031587
YAMBINGA,COD,22.5925,2.087234
PORT OF GYTHION,GRC,22.56755006,36.76
YITHION,GRC,22.566667,36.75
GYTHIO (GITHEIO),GRC,22.55146249,36.78250183
UUSIKAARLEPYY,FIN,22.53946114,63.51638413
NYKARLEBY,FIN,22.533333,63.516667
SORU HARBOR,EST,22.5196702,58.69194444
TAALINTEHDAS,FIN,22.51147461,60.01568603
ROOMASSAARE,EST,22.50678793,58.21774803
SAAREMAA,EST,22.5058462,58.2130112
ROOMASSAARE HARBOUR,EST,22.50318021,58.21666667
DRAGSFJARD,FIN,22.50000062,60.06670015
SORU,EST,22.5,58.7
BUMBA,COD,22.469959,2.16912
KURESSAARE PORT,EST,22.46994013,58.24538284
KOLE,COD,22.458291,-3.470301
ITEA,GRC,22.4262275,38.43314
ITEA (ITEA),GRC,22.42388916,38.4309082
NASVA HARBOR,EST,22.39075383,58.21611111
WAMBA,COD,22.3711,-1.537366
BERORI,COD,22.3647,0.112534
OKSFJORD,NOR,22.35,70.233333
BOKUNGU,COD,22.3187,-0.684666
PARAINEN,FIN,22.29637527,60.30070114
BOSENGE,COD,22.2915,1.498134
KAMBA,COD,22.289808,-3.989041
KANTLAX,FIN,22.283333,63.416667
HELLNAS,FIN,22.233333,63.283333
TURKU,FIN,22.19914221,60.44346829
RAS EL HILAL,LBY,22.18444,32.88556
LULEA,SWE,22.16666667,65.58333333
YAFALA,COD,22.1663,-1.338066132
AGIOS NIKOLAOS FOKIDAS (AGIOS NIKOLAOS FOKIDAS),GRC,22.16070557,38.34613037
UNKNOWN_2584,GRC,22.15992515,38.34678319
MOSSEL BAY,ZAF,22.15,-34.183333
LULEA SSAB,SWE,22.14641412,65.58282222
KALAMATA (KALAMATA),GRC,22.13518459,37.02234769
BREDVIK,NOR,22.133333,70.583333
MONTU,EST,22.1272427,57.9488412
MONTU HARBOR,EST,22.12073027,57.94916667
KALAMATA,GRC,22.116667,37.016667
AGIOI OIL TERMINAL,GRC,22.116667,37.016667
BOLAFA,COD,22.1067,1.544934
KALAMATA MARINA,GRC,22.10353357,37.02388889
AIGIO,GRC,22.10000044,38.25000025
AIYION,GRC,22.083333,38.25
LIFAKE,COD,22.0831,1.108233868
PARGAS,FIN,22.066667,60.283333
VEERE,EST,22.04702811,58.4604863
NAANTALI,FIN,22.01666667,60.46666667
SORVAER,NOR,21.983333,70.633333
LIKULU,COD,21.9617,1.250334
RYMATTYLA,FIN,21.947912,60.375809
NAUVO,FIN,21.91094606,60.19157461
DREPANO RIOU (DREPANO RIOI),GRC,21.851429,38.321293
PORT OF RIO,GRC,21.78404005,38.31111111
RIO (RIO),GRC,21.78098488,38.30120087
LILANGA,COD,21.7719,1.626534
ANTIRIO (ANTIRIO),GRC,21.763687,38.33128
KAILANGA,COD,21.7621,1.331334
PORI,FIN,21.75,61.48333333
PATRAS (PATRA),GRC,21.74999966,38.24999991
ITOKO,COD,21.7491,-1.000466
PORT OF PATRAS,GRC,21.73492344,38.25444444
PATRAI,GRC,21.733333,38.25
PYLOS (PILOS),GRC,21.6973095,36.90971
NAVARINO,GRC,21.6961,36.92093387
MOMPONO,COD,21.694927,0.081355
PORT OF PYLOS,GRC,21.69199058,36.91638889
PILOS,GRC,21.666667,36.9
BOKILA,COD,21.664164,-4.019064
VAASA,FIN,21.65323992,63.10702803
VELKUA,FIN,21.6523155,60.4639005
LUVIA,FIN,21.6387845,61.3647165
WEMA,COD,21.6365,-0.422166
HARAHOLMEN,SWE,21.63333333,65.23333333
TAIVASSALO,FIN,21.59843826,60.55550003
KORPOO,FIN,21.58329969,60.16669877
VENTSPILS,LVA,21.5604995,57.40091265
LISALA,COD,21.5333,2.115134
KRONVIK,FIN,21.518258,63.055359
MUNKSUND,SWE,21.4997,65.275534
EURAJOKI,FIN,21.49795695,61.24630589
MERIKARVIA,FIN,21.497132,61.855836
MANTYLUOTO/PORI,FIN,21.4936739,61.59427968
PITEA,SWE,21.48333333,65.31666667
MANTYLUOTO,FIN,21.483333,61.6
ISAMBO,COD,21.4639,-0.351666
UNKNOWN_131,NOR,21.45471987,70.34384948
UNKNOWN_114,NOR,21.45471987,70.34384948
RAUMA,FIN,21.45131428,61.12888893
PORT OF REPOSAARI,FIN,21.43951708,61.61583333
MESSOLOGI (MESOLOGGI),GRC,21.43230191,38.36708392
MESOLONGION,GRC,21.416667,38.366667
LUEBO,COD,21.4097,-5.330966
TAHKOLUOTO,FIN,21.4,61.633333
KRISTINESTAD,FIN,21.4,62.283333
ARAXOS ('ARAXOS),GRC,21.38427734,38.21447754
UNKNOWN_2583,GRC,21.38416667,38.21444444
UUSIKAUPUNKI,FIN,21.38333333,60.8
BRANNFORS,SWE,21.383333,65.016667
LODI,COD,21.381608,-4.038409
INIO,FIN,21.381009,60.399385
HOUTSKAR,FIN,21.3751325,60.2179765
DEKESE,COD,21.373476,-3.494282
BOLONDO,COD,21.3709,-0.347366
MENIDI ETOLOKARNANIAS (MENIDI AITOLOAKARNANIAS),GRC,21.37005323,38.32086665
KRISTINANKAUPUNKI,FIN,21.36418724,62.27242661
KUSTAVI,FIN,21.354703,60.548259
KATAKOLO (KATAKOLO),GRC,21.3190918,37.64587402
KATAKOLON,GRC,21.31909043,37.6464382
ISONGO,COD,21.3179,-0.676566
RONNSKAR,SWE,21.28333333,64.66666667
MABUNDE,COD,21.2463,1.536334
BUREA,SWE,21.24528856,64.61866168
SKELLEFTEHAMN,SWE,21.2308712,64.69094849
KASKINEN,FIN,21.225151,62.377724
AMFILOCHIA (AMFILOXIA),GRC,21.1640455,38.8600195
PORT OF AMFILOCHIA,GRC,21.16007067,38.86638889
KYLINI (KILINI),GRC,21.14867237,37.93661974
KLAIPEDA,LTU,21.13978155,55.68022207
PLATYGIALI ETOLOAKARNANIAS (PLATIGIALI AITOLOAKARNANIAS),GRC,21.13333333,38.48333333
ASTAKOS,GRC,21.1,38.483333
ASTAKOS (ASTAKOS),GRC,21.1,38.53333333
GUMBODAHAMN,SWE,21.1,64.233333
BENA MAKINA,COD,21.0755,-4.972766
BUTINGE,LTU,21.07049561,56.03833008
BRANDO,FIN,21.05453532,60.42845348
BONGANDANGA,COD,21.0475,1.523334
IKALI,COD,21.0401,-2.038066
BASHISHOMBE,COD,21.0379,-4.638166
KAGEHAMN,SWE,21.033333,64.833333
INKAKA,COD,21.0331,-0.569566
LIEPAYA,LVA,21.01208691,56.53509068
UNKNOWN_2324,LVA,21.01,56.51
LIEPAJA,LVA,20.99871826,56.53729248
SKJERVOY,NOR,20.99328613,70.03588867
SIKEA,SWE,20.9881,64.149734
MAPANGU,COD,20.985165,-5.445404
SKELLEFTEA,SWE,20.97118568,64.75019836
ISOKOLOKOTO,COD,20.9507,0.479133868
BUTINGE OIL TERMINAL,LTU,20.95,56.033333
MAKAYABO,COD,20.9303,-4.622466
DJOKU-PUNDA,COD,20.9179,-5.587366
BUTALA,COD,20.9085,-4.122666
ZANTE,GRC,20.9023,37.73873387
BUSINGA,COD,20.9021,3.337133868
ZAKYNTHOS (ZAKINTHOS),GRC,20.9007789,37.78155367
KOKAR,FIN,20.8946435,59.935326
BOENDE,COD,20.880031,-0.273586
MOLANDA,COD,20.8071,2.453133868
POROS KEFALLINIAS (POROS KEFALLINIAS),GRC,20.7871932,38.1477932
KUMLINGE,FIN,20.78333333,60.28333333
BARINGA,COD,20.7787,0.675734
LIKIMI,COD,20.7721,2.827133868
BOKOLO,COD,20.7671,3.226033868
MEGANISSI (MEGANISI),GRC,20.7575762,38.6344032
PREVEZA (PREBEZA),GRC,20.75594413,38.95094882
PREVEZA,GRC,20.75,38.95
NIDRI (NIDRI),GRC,20.73916602,38.69692024
ITHAKI (ITHACA),GRC,20.73333333,38.35
VATHI,GRC,20.73333333,38.36666667
ITHAKI (ITHAKI),GRC,20.71948242,38.36529541
LEFKADA (LEIKADA),GRC,20.71728516,38.84411621
LEFKAS MARINA,GRC,20.70812721,38.83027778
SHINARI ZAKYNTOU (SXINARI ZAKINTHOI),GRC,20.70648193,37.9083252
UNKNOWN_2585,GRC,20.70638889,37.90833333
BUSUSULU,COD,20.7021,0.740934
LEVKAS,GRC,20.7,38.83333333
WATSI-GENGE,COD,20.6897,-0.910866132
PISSAETOS  ITHAKIS (PISAETOS ITHAKIS),GRC,20.68666667,38.35
FRIKES ITHAKIS (FRIKES ITHAKIS),GRC,20.68333333,38.45
MONKOTO,COD,20.6751,-1.629966
UNKNOWN_2576,GRC,20.663637,38.4598045
UNKNOWN_2604,GRC,20.663637,38.4598045
BASSILIKI LEYKADOS (BASILIKI LEIKADAS),GRC,20.65,38.63333333
SAMI (SAMI),GRC,20.644104,38.25207519
SAMOS,GRC,20.6415025,38.2492905
MALEMBE,COD,20.6371,-4.41372
BOSANGA,COD,20.6031,-0.274866
UNKNOWN_2575,GRC,20.589863,38.1081315
UNKNOWN_2606,GRC,20.589863,38.1081315
FISKARDO KEFALLINIAS (FISKARDO KEFALLINIAS),GRC,20.573097,38.4648895
WATSI-KENGO,COD,20.5501,-0.799966
BUMBULI,COD,20.5131,-3.380966
BINGA,COD,20.5111,2.395033868
ILEBO,COD,20.509417,-4.34296
MOMPANGA,COD,20.5059,0.933934
ARGOSTOLI (ARGOSTOLI),GRC,20.48616537,38.16780134
KALININGRAD,RUS,20.483333,54.7
ARGOSTOLION,GRC,20.48122616,38.18878502
LIXOURI (LIXOIRI KEFALLINIAS),GRC,20.44113906,38.1994122
FOGLO,FIN,20.4285935,60.004801
UKATURA,COD,20.3981,1.975934
PARGA,GRC,20.3883,39.28813387
HOLMSUND,SWE,20.36666667,63.71666667
BASONGO,COD,20.3651,-4.320466
DJOMBO,COD,20.3651,1.326434
UMEA HAMN,SWE,20.35,63.7
WAFANIA,COD,20.3371,-1.344866
OBBOLA,SWE,20.32663442,63.69992698
LANGNAS,FIN,20.29803548,60.11709548
STORMSKAER,SWE,20.2811,63.820334
IGOUMENITSA (IGOIMENITSA),GRC,20.26678636,39.50099502
UMEA,SWE,20.26159963,63.82710704
PORT OF IGOUMENITSA,GRC,20.25689046,39.49833333
BESOW,COD,20.2451,-1.163966
AKULA,COD,20.1971,2.385033868
MAKOKO,COD,20.1921,-0.871966
WAKA,COD,20.1691,-0.809066
BOKOTE,COD,20.1325,-0.114766
BOMPUTU,COD,20.1001,-0.382966
ZUEITINA,LBY,20.0785593,30.89596662
LEFKIMI (LEIKIMI KERKIRAS),GRC,20.0706425,39.4244615
EZ ZUEITINA,LBY,20.05,30.85
BANGHAZI,LBY,20.05,32.116667
BENGHAZI,LBY,20.03957361,32.10398736
FARJSUND,FIN,20.01271062,60.23845312
PORT OF SARANDE,ALB,20.00353357,39.87194444
GODBY,FIN,19.98383522,60.22591019
MARIEHAMN,FIN,19.93932533,60.08919144
KERKIRA,GRC,19.933333,39.616667
HORNEFORS,SWE,19.9103,63.622034
BALTIYSK,RUS,19.90692139,54.63287354
CORFU (KERKIRA),GRC,19.90342237,39.62994699
BUSIRA,COD,19.8981,-0.088366
DIBAYA,COD,19.8761,-4.138166
BASANKUSU,COD,19.8147,1.230934
BISENGE,COD,19.787253,-3.424766
IMBANGA,COD,19.7701,-0.718066
MOBEKA,COD,19.7673,1.851734
BALANGALA,COD,19.7491,0.391334
LISAFA,COD,19.6887,-0.134966
FROMBORK,POL,19.67749023,54.35968018
PLOCK,POL,19.67630397,52.53475864
BINDJA,COD,19.635889,-3.423649
ECKERO,FIN,19.62225,60.21057
AL BURAYQAH,LBY,19.6,30.416667
SHENGJIN,ALB,19.6,41.816667
MARSA EL BREGA,LBY,19.58516256,30.40922032
MANGAI,COD,19.583633,-4.045862
UNKNOWN_2578,GRC,19.57972718,39.87949568
EREIKOUSES (EREIKOISES),GRC,19.57830811,39.87890625
BOKAKATA,COD,19.5581,1.268134
UNKNOWN_2569,GRC,19.5197545,39.7800675
UNKNOWN_2598,GRC,19.5197545,39.7800675
BOLEKE,COD,19.5165,-0.092266
OSHWE,COD,19.504445,-3.39989
VLORES,ALB,19.5,40.466667
VLORE,ALB,19.48791504,40.4387207
NORDMALING,SWE,19.483333,63.566667
LUSENGO,COD,19.4831,1.767134
DURRES,ALB,19.45665236,41.31282915
KRYNICA MORSKA,POL,19.45147705,54.39007568
RUNDVIK,SWE,19.44369859,63.53425897
LOTUMBE,COD,19.4071,-0.466966
UNKNOWN_2599,GRC,19.40232451,39.84150231
UNKNOWN_2570,GRC,19.40232451,39.84150231
ELBLAG (ELBLAG),POL,19.40008545,54.27789307
PORT OF ELBLAG,POL,19.38810365,54.165
SIGNILSKAR,FIN,19.333333,60.2
NGALI,COD,19.316424,-2.431304
BEKUNGU,COD,19.266645,-2.249479
WENGE,COD,19.2573,1.138634
KAMTSHA,COD,19.23364,-4.47108
BANGU,COD,19.2115,-0.163666
BOLOMBA,COD,19.201335,0.318677
BEPUMBA,COD,19.1681,-0.361066
HUSUM,SWE,19.15,63.33333333
MAKANZA,COD,19.1453,1.569234
LOSAMBO,COD,19.1133,1.091134
BAR,MNE,19.083333,42.083333
UJPEST,HUN,19.07103538,47.55323434
CSEPEL,HUN,19.0674416,47.44331114
PORT OF KAPELLSKAR,SWE,19.06684335,59.72055556
KAPPELSKAR,SWE,19.06427002,59.72387695
FAROSUND,SWE,19.05830828,57.86421665
BUDAPEST,HUN,19.05029892,47.54302955
RAMFJORDNES,NOR,19.0409,69.524134
KIRI,COD,18.9811,-1.476966
INGENDE,COD,18.9714,-0.305953
TROMSO/BUVIK,NOR,18.96868897,69.65270996
TROMSO,NOR,18.966667,69.65
OLYMPIA,COD,18.95879,-3.9074
VUM,COD,18.92355,-3.82254
SANDHAMN,SWE,18.916667,59.283333
IPOLE,COD,18.91101,-3.83567
EOLO,COD,18.911007,-3.695166
BOYENGE,COD,18.8711,0.366134
KIKWIT,COD,18.8611,-5.062966
MALEKE,COD,18.8451,-3.184066
GRISSLEHAMN,SWE,18.81750488,60.09887695
SLITE,SWE,18.816667,57.7
SLITE (PORTS),SWE,18.80987549,57.7020874
STORUGNS,SWE,18.79992676,57.84368897
HEL,POL,18.78873122,54.6115989
KAPPELSHAMN,SWE,18.78851318,57.8493042
TCZEW,POL,18.76780555,54.08473112
UNKNOWN_2,MNE,18.76691824,42.4246502
UNKNOWN_1,MNE,18.76691824,42.4246502
KOTOR,MNE,18.766667,42.416667
MOSANGO,COD,18.75483,-4.73182
LUSANGA,COD,18.7381,-4.836966
MITSHAKILAF,COD,18.731534,-4.673883
DOMSJO,SWE,18.73028564,63.26367188
KIKUNDI,COD,18.73,-4.67728
KIPINDI,COD,18.72147,-4.65347
ORNSKOLDSVIK,SWE,18.71887207,63.28570557
PORT POLNOCHNY,POL,18.716667,54.4
NORRTALJE,SWE,18.71447754,59.75769043
TIVAT,MNE,18.7,42.433333
RISAN,MNE,18.7,42.516667
EKUTA,COD,18.6957,2.996933868
MAMPOKO,COD,18.6943,0.869734
NOWY PORT,POL,18.6805048,54.39133064
GDANSK,POL,18.65451253,54.37493882
SONGO,COD,18.65234,-4.56031
MABENGA,COD,18.6241,-3.601366
KOMBO,COD,18.6217,-0.071366132
LIBENGE,COD,18.6209,3.650834
ANNICET / NTANTU,COD,18.6146,-4.52802
MAZINGA,COD,18.60389,-4.52965
BULUNGU,COD,18.601547,-4.533641
ZONGO,COD,18.60014292,4.354584197
KOPMANHOLMEN,SWE,18.5917,63.178734
HALLSTAVIK,SWE,18.59167481,60.06390381
BANGUI,COD,18.57861042,4.357708258
SOPOT,POL,18.5741,54.442834
ZELENIKA,MNE,18.5725,42.448534
MALANGA,COD,18.5719,1.737634
KOLUMBOMA,COD,18.571672,-2.970395
RAS LANUF,LBY,18.56955586,30.49817814
RAS   LANUF,LBY,18.566667,30.516667
