PORT_NAME,CNTR_CODE3,LONGITUDE,LATITUDE,Port Name Lower,Main Port Name,Country Code,Latitude,Longitude,_merge,lon diff,lat diff,position diff,Country Code 3
CONNEAUT,USA,-80.55,41.966667,conneaut,Conneaut,United States,41.966667,-80.54999999999998,both,-22.516666999999998,73.366667,95.883334,USA
CONSTANTA,ROU,28.65229287,44.12832103,constanta,Constanta,Romania,44.166667,28.65,both,109.20229287,2.161654030000001,111.3639469,ROU
CONSTANTINE HARBOR,USA,179.3,51.4,constantine harbor,Constantine Harbor,United States,51.4,179.3,both,150.64770713000001,7.271678969999996,157.9193861,USA
CONTRECOEUR,CAN,-73.2199,45.884734,contrecoeur,,,,,left_only,-252.5199,-5.515265999999997,258.035166,
CONVENT,USA,-90.833333,30.016667,convent,Convent,United States,30.016667,-90.833333,both,-17.633332999999993,-15.866665999999999,33.49999899999999,USA
CONVOYS WHARF,GBR,-0.026891473,51.48695737,convoys wharf,,,,,left_only,90.80644152699999,21.470290369999997,112.27673189699999,
COOKTOWN,AUS,145.2371,-15.46236613,cooktown,,,,,left_only,145.263991473,-66.94932349999999,212.213314973,
COONDAPUR,IND,74.6965,13.62843387,coondapur,,,,,left_only,-70.5406,29.0908,99.6314,
COOS BAY,USA,-124.2078,43.37203387,coos bay,Coos Bay,United States,43.366667,-124.216667,both,-198.9043,29.7436,228.6479,USA
COPENHAGEN MALMO PORT,SWE,13.00159011,55.62555556,copenhagen malmo port,,,,,left_only,137.20939011000002,12.25352169,149.46291180000003,
COPPER HARBOR,USA,-87.866667,47.466667,copper harbor,Copper Harbor,United States,47.466667,-87.866667,both,-100.86825711,-8.158888560000001,109.02714567000001,USA
COPPERMINE,CAN,-115.05,67.8,coppermine,Coppermine,Canada,67.83,-115.096388889,both,-27.18333299999999,20.333332999999996,47.51666599999999,CAN
COQUIMBO,CHL,-71.3307,-29.959766,coquimbo,Coquimbo,Chile,-29.95,-71.333333,both,43.719300000000004,-97.759766,141.479066,CHL
CORAIL,HTI,-73.89286,18.56351,corail,,,,,left_only,-2.5621600000000058,48.523275999999996,51.085436,
CORCUBION,ESP,-9.1915165,42.944218,corcubion,,,,,left_only,64.7013435,24.380708,89.08205149999999,
CORDOVA,USA,-145.766667,60.55,cordova,Cordova,United States,60.55,-145.766667,both,-136.5751505,17.605781999999998,154.1809325,USA
COREA,USA,-67.966667,44.4,corea,Corea,United States,44.4,-67.966667,both,77.80000000000001,-16.15,93.95000000000002,USA
CORFU (KERKIRA),GRC,19.90342237,39.62994699,corfu (kerkira),,,,,left_only,87.87008937,-4.770053009999998,92.64014238,
,ITA,16.529,39.672,corigliano calabro,Corigliano Calabro,Italy,39.672,16.529,right_only,-3.3744223700000013,0.042053009999996505,3.416475379999998,ITA
CORINTH,GRC,22.93350597,37.94477992,corinth,,,,,left_only,6.404505969999999,-1.727220079999995,8.131726049999994,
CORINTO,NIC,-87.168709,12.480835,corinto,Corinto,Nicaragua,12.483333,-87.166667,both,-110.15292573,-25.452498330000005,135.60542406000002,NIC
CORK,IRL,-8.423966755,51.90187588,cork,Cork,Ireland,51.85,-8.266667,both,78.74474224500001,39.42104088,118.16578312500002,IRL
CORNER BROOK,CAN,-57.959,48.960334,corner brook,Corner Brook,Canada,48.95,-57.95,both,-49.535033245,-2.9415418799999955,52.476575125,CAN
CORNUCOPIA,USA,-91.1,46.866667,cornucopia,Cornucopia,United States,46.866667,-91.1,both,-33.14099999999999,-2.0936670000000035,35.234666999999995,USA
CORNWALL,CAN,-74.7434,45.015034,cornwall,Cornwall,Canada,45.016667,-74.733333,both,16.3566,-1.8516329999999996,18.208233,CAN
CORO,VEN,-69.5982,11.45713387,coro,,,,,left_only,5.1451999999999884,-33.55790013,38.70310012999999,
CORON,PHL,120.2117633,11.99144343,coron,,,,,left_only,189.8099633,0.5343095600000005,190.34427286,
CORONEL,CHL,-73.1603,-37.029566,coronel,Coronel,Chile,-37.033333,-73.166667,both,-193.3720633,-49.02100943000001,242.39307273000003,CHL
CORPACH,GBR,-5.1281095,56.844942,corpach,Corpach,United Kingdom,56.85,-5.116667,both,68.03219050000001,93.874508,161.9066985,GBR
CORPUS CHRISTI,USA,-97.4,27.816667,corpus christi,Corpus Christi,United States,27.816667,-97.4,both,-92.27189050000001,-29.028275000000004,121.30016550000002,USA
CORRAL,CHL,-73.4248,-39.885366,corral,,,,,left_only,23.9752,-67.702033,91.677233,
CORRALEJO HARBOR,ESP,-13.85883392,28.74138889,corralejo harbor,,,,,left_only,59.56596608,68.62675489,128.19272097,
CORRIENTES,ARG,-58.8516,-27.49376613,corrientes,,,,,left_only,-44.992766079999996,-56.23515502,101.2279211,
CORUMBA,BRA,-57.6313,-19.003766,corumba,,,,,left_only,1.2202999999999946,8.490000130000002,9.710300129999997,
CORYTON,GBR,0.5228075,51.511817,coryton,,,,,left_only,58.1541075,70.51558299999999,128.6696905,
COSSACK PIONEER,AUS,116.4509,-19.58236613,cossack pioneer,,,,,left_only,115.9280925,-71.09418313,187.02227563000002,
COTABATO,PHL,124.2322539,7.23849914,cotabato,,,,,left_only,7.781353899999999,26.82086527,34.60221917,
COTEAU LANDING,CAN,-74.2,45.25,coteau landing,Coteau Landing,Canada,45.25,-74.2,both,-198.4322539,38.01150086,236.44375476,CAN
COTONOU,BEN,2.456601312,6.355323788,cotonou,Cotonou,Benin,6.35,2.433333,both,76.656601312,-38.894676212,115.551277524,BEN
COUNTRY HARBOUR,CAN,-61.49199058,45.38805556,country harbour,,,,,left_only,-63.948591891999996,39.032731772,102.981323664,
COUPEVILLE,USA,-122.6795,48.21933387,coupeville,Coupeville,United States,48.233333,-122.683333,both,-61.187509420000005,2.831278310000002,64.01878773000001,USA
COURTLAND,USA,-121.566667,38.333333,courtland,Courtland,United States,38.333333,-121.566667,both,1.112833000000009,-9.886000869999997,10.998833870000006,USA
COURTRIGHT,CAN,-82.466667,42.816667,courtright,Courtright,Canada,42.816667,-82.466667,both,39.099999999999994,4.483333999999999,43.583333999999994,CAN
COVENAS,COL,-75.68333333,9.416666667,covenas,Covenas,Colombia,9.416667,-75.683333,both,6.783333670000005,-33.400000333,40.183334003000006,COL
COVENAS OFFSHORE TERM.,COL,-75.73333333,9.5,covenas offshore term.,Covenas Offshore Term.,Colombia,9.5,-75.733333,both,-0.050000329999988935,0.08333299999999966,0.1333333299999886,COL
COWES,GBR,-1.300266729,50.76623718,cowes,,,,,left_only,74.433066271,41.26623718,115.69930345099999,
COWICHAN BAY,CAN,-123.6474,48.758534,cowichan bay,Cowichan Bay,Canada,48.75,-123.616667,both,-122.34740000000001,-2.008133000000001,124.35553300000001,CAN
COXEN BAY,HND,-86.55,16.316667,coxen bay,,,,,left_only,37.09740000000001,-32.441867,69.53926700000001,
COZUMEL,MEX,-86.9566,20.50613387,cozumel,,,,,left_only,-0.4065999999999974,4.189467199999999,4.596067199999997,
CRAB BAY,USA,-148.0,60.066667,crab bay,Crab Bay,United States,60.066667,-148.0,both,-61.043400000000005,39.56053313,100.60393313,USA
CRAIG,USA,-133.15,55.466667,craig,Craig,United States,55.466667,-133.15,both,14.849999999999994,-4.600000000000001,19.449999999999996,USA
CRAIGNURE,GBR,-5.7055235,56.4663595,craignure,Craignure,United Kingdom,56.466667,-5.7,both,127.44447650000001,0.9996925000000019,128.44416900000002,GBR
,CAN,-60.223333333,46.15,crawley creek,Crawley Creek,Canada,46.15,-60.223333333,right_only,-54.517809833,-10.316359500000004,64.834169333,CAN
CREOSOTE,USA,-122.5,47.616667,creosote,Creosote,United States,47.616667,-122.5,both,-62.276666667,1.466667000000001,63.743333667,USA
CRES,HRV,14.40429688,44.95648193,cres,,,,,left_only,136.90429688,-2.660185069999997,139.56448195000002,
CRESCENT CITY,USA,-124.2021,41.74793387,crescent city,Crescent City,United States,41.75,-124.2,both,-138.60639688,-3.2085480600000054,141.81494494,USA
CRIEHAVEN,USA,-68.883333,43.833333,criehaven,Criehaven,United States,43.833333,-68.883333,both,55.31876700000001,2.085399130000006,57.404166130000014,USA
CRIKVENICA,HRV,14.70106632,45.16878569,crikvenica,,,,,left_only,83.58439931999999,1.3354526899999968,84.91985200999999,
CRINAN (CANAL),GBR,-5.566667,56.083333,crinan (canal),Crinan (Canal),United Kingdom,56.083333,-5.566667,both,-20.26773332,10.914547310000003,31.182280630000005,GBR
CRISTOBAL,PAN,-79.9052,9.347133868,cristobal,,,,,left_only,-74.338533,-46.736199132,121.07473213200001,
CROCKETT,USA,-122.216667,38.05,crockett,Crockett,United States,38.05,-122.216667,both,-42.31146700000001,28.702866131999997,71.014333132,USA
CROFTON,CAN,-123.6276,48.863134,crofton,Crofton,Canada,48.866667,-123.633333,both,-1.410933,10.813134000000005,12.224067000000005,CAN
CROMARTY,GBR,-4.033333,57.683333,cromarty,Cromarty,United Kingdom,57.683333,-4.033333,both,119.594267,8.820198999999995,128.414466,GBR
CROOKED ISLAND,BHS,-74.1661,22.755934,crooked island,,,,,left_only,-70.13137,-34.924608500000005,105.05597850000001,
CROTONE,ITA,17.1237538,39.08595379,crotone,Crotone,Italy,39.078,17.136,both,91.2898538,16.330019789999998,107.61987359,ITA
CRUZ BAY,VIR,-64.8,18.333333,cruz bay,Cruz Bay,U.S. Virgin Islands,18.333333,-64.8,both,-81.9237538,-20.752620789999998,102.67637459,
CRUZ GRANDE,CHL,-71.3026,-29.443166,cruz grande,,,,,left_only,-6.502600000000001,-47.776499,54.279099,
CSEPEL,HUN,19.0674416,47.44331114,csepel,,,,,left_only,90.3700416,76.88647714,167.25651874,
CUA LO,VNM,105.7015899,18.82854727,cua lo,,,,,left_only,86.6341483,-28.614763869999997,115.24891217000001,
CUDDALORE,IND,79.766667,11.716667,cuddalore,Cuddalore,India,11.716667,79.766667,both,-25.934922900000004,-7.111880270000002,33.046803170000004,IND
CUETA,ESP,-5.316667,35.9,cueta,,,,,left_only,-85.083334,24.183332999999998,109.26666699999998,
CUIJK,NLD,5.853588787,51.74539346,cuijk,,,,,left_only,11.170255786999999,15.845393460000004,27.015649247000002,
CUL DE SAC,LCA,-61.0226,13.97673387,cul de sac,,,,,left_only,-66.87618878699999,-37.76865959,104.64484837699999,
CULASI,PHL,122.70866,11.60526,culasi,,,,,left_only,183.73126,-2.371473870000001,186.10273386999998,
CULION,PHL,120.0561,11.92133387,culion,,,,,left_only,-2.652559999999994,0.3160738700000003,2.9686338699999943,
CULLEN OIL TERMINAL,ARG,-68.34269729,-52.89611111,cullen oil terminal,,,,,left_only,-188.39879729,-64.81744498,253.21624227,
CUMANA (PUERTO SUCRE),VEN,-64.183333,10.466667,cumana (puerto sucre),Cumana (Puerto Sucre),Venezuela,10.466667,-64.183333,both,4.159364289999999,63.36277811,67.5221424,
CUMAREBO,VEN,-69.3471,11.49403387,cumarebo,,,,,left_only,-5.163766999999993,1.0273668700000016,6.1911338699999945,
CUMBERLAND,CAN,-75.4,45.516667,cumberland,Cumberland,Canada,45.516667,-75.4,both,-6.052900000000008,34.022633129999996,40.075533130000004,CAN
CUMBRAE,GBR,-4.899724797,55.78673323,cumbrae,,,,,left_only,70.500275203,10.270066230000005,80.770341433,
CUNDY HARBOR,USA,-69.9,43.783333,cundy harbor,Cundy Harbor,United States,43.783333,-69.9,both,-65.000275203,-12.003400230000004,77.00367543300001,USA
CURRIMAO,PHL,120.49006,17.98512,currimao,,,,,left_only,190.39006,-25.798213,216.188273,
CUSHMAN,USA,-124.066667,43.983333,cushman,Cushman,United States,43.983333,-124.066667,both,-244.556727,25.998213000000003,270.55494,USA
CUXHAVEN,DEU,8.71333463,53.86422131,cuxhaven,Cuxhaven,Germany,53.866667,8.716667,both,132.78000163,9.880888309999996,142.66088993999998,DEU
DA CHAN BAY TERMINAL ONE,CHN,113.8540636,22.54416667,da chan bay terminal one,,,,,left_only,105.14072897,-31.32005464,136.46078361,
DA NANG,VNM,108.2095,16.07143387,da nang,Da Nang,Vietnam,16.1,108.216667,both,-5.644563599999998,-6.472732799999999,12.117296399999997,
DABO,IDN,104.566667,-0.5,dabo,Dabo,Indonesia,-0.5,104.566667,both,-3.656536799999998,-16.58222222,20.238759019999996,IDN
DAESAN HANG,KOR,126.4,37.01666667,daesan hang,Daesan Hang,South Korea,37.016667,126.4,both,21.83333300000001,37.51666667,59.34999967000001,KOR
DAFNI AGIOU OROUS (DAFNI AGIOI OROIS),GRC,24.2209547,40.21923995,dafni agiou orous (dafni agioi orois),,,,,left_only,-102.17904530000001,3.202573280000003,105.38161858000001,
DAGEBULL,DEU,8.688110352,54.73010254,dagebull,,,,,left_only,-15.532844348,14.510862589999995,30.043706937999993,
DAGENHAM,GBR,0.15,51.51666667,dagenham,,,,,left_only,-8.538110352,-3.213435869999998,11.751546221999998,
DAGU TANGGU,CHN,117.666667,38.966667,dagu tanggu,Dagu Tanggu,China,38.966667,117.666667,both,117.516667,-12.549999669999998,130.06666667,CHN
DAHEJ,IND,72.533333,21.7,dahej,Dahej,India,21.7,72.533333,both,-45.133334000000005,-17.266667,62.400001,IND
DAI HANG,VNM,108.683333,8.483333,dai hang,Dai Hang,Vietnam,8.483333,108.683333,both,36.150000000000006,-13.216667,49.36666700000001,
DAJLA,MAR,-15.948243,23.679272,dajla,,,,,left_only,-124.63157600000001,15.195939000000001,139.827515,
DAKAR,SEN,-17.433333,14.683333,dakar,Dakar,Senegal,14.683333,-17.433333,both,-1.4850900000000014,-8.995939000000002,10.481029000000003,SEN
DALHOUSIE,CAN,-79.2555,43.201934,dalhousie,Dalhousie,Canada,48.066667,-66.366667,both,-61.82216699999999,28.518601000000004,90.340768,CAN
,AGO,11.766667,-7.683333,dalia terminal,Dalia Terminal,Angola,-7.683333,11.766667,right_only,91.022167,-50.885267,141.907434,AGO
DALIAN,CHN,121.6350708,38.93029785,dalian,Dalian,China,38.916667,121.666667,both,109.8684038,46.61363085,156.48203465,CHN
DALVIK,ISL,-18.533951,65.971016,dalvik,Dalvik,Iceland,65.983333,-18.516667,both,-140.1690218,27.040718150000004,167.20973995,ISL
DAMAGUIT,PHL,122.49601,11.58632,damaguit,,,,,left_only,141.029961,-54.384696000000005,195.41465699999998,
DAMAN,IND,72.8249,20.41023387,daman,,,,,left_only,-49.67111,8.823913869999998,58.49502387,
DAMIETTA,EGY,31.75,31.483333,damietta,Damietta,Egypt,31.483333,31.75,both,-41.0749,11.07309913,52.14799913,EGY
DAMMAM,SAU,50.09999972,26.43333278,dammam,Dammam,Saudi Arabia,26.5,50.2,both,18.34999972,-5.050000219999998,23.399999939999997,SAU
DAMMAN,SAU,50.2055,26.48993387,damman,,,,,left_only,0.10550028000000111,0.05660109000000091,0.16210137000000202,
DAMPIER,AUS,116.7049,-20.66416613,dampier,Dampier,Australia,-20.633333,116.716667,both,66.4994,-47.1541,113.6535,AUS
DANAO,PHL,124.029615,10.520519,danao,,,,,left_only,7.324715000000012,31.184685130000002,38.50940013000002,
DANDONG,CHN,124.3663,40.10293387,dandong,Dandong,China,39.816667,124.15,both,0.3366849999999886,29.58241487,29.91909986999999,CHN
DANSK SALTS HAVN,DNK,10.04,56.68,dansk salts havn,,,,,left_only,-114.3263,16.57706613,130.90336613,
DANUBE-BLACK SEA CANAL,ROU,28.183333,44.266667,danube-black sea canal,Danube-Black Sea Canal,Romania,44.266667,28.183333,both,18.143333000000002,-12.413333000000002,30.556666000000003,ROU
DAPA,PHL,126.05258,9.75533,dapa,,,,,left_only,97.869247,-34.511337,132.380584,
DAR ES SALAAM,TZA,39.2895,-6.824566,dar es salaam,Dar Es Salaam,Tanzania,-6.816667,39.3,both,-86.76308,-16.579896,103.34297600000001,
DARDANELLES STRAIT,TUR,26.52196702,40.26472222,dardanelles strait,,,,,left_only,-12.767532979999995,47.08928822,59.8568212,
DARGAVILLE,NZL,173.8631,-35.955366,dargaville,,,,,left_only,147.34113298,-76.22008822000001,223.5612212,
DARIEN,USA,-81.433333,31.366667,darien,Darien,United States,31.366667,-81.433333,both,-255.296433,67.322033,322.618466,USA
DARLOWO,POL,16.416667,54.433333,darlowo,Darlowo,Poland,54.433333,16.416667,both,97.85000000000001,23.066665999999998,120.916666,POL
DARNAH,LBY,22.65,32.766667,darnah,Darnah,Libya,32.766667,22.65,both,6.269632589999997,-21.672388760000004,27.94202135,LBY
DARTFORD,GBR,0.248468025,51.46532986,dartford,,,,,left_only,-22.401531974999997,18.69866286,41.100194834999996,
DARTMOUTH,GBR,-3.57628692,50.34510743,dartmouth,,,,,left_only,-3.824754945,-1.1202224299999983,4.944977374999999,
DARU,PNG,143.2023,-9.068766,daru,Daru,Papua New Guinea,-9.066667,143.2,both,146.81896700000001,-59.418766000000005,206.23773300000002,PNG
DARWIN,AUS,130.85,-12.466667,darwin,Darwin,Australia,-12.471388889,130.847777778,both,-12.352300000000014,-3.397900999999999,15.750201000000013,AUS
DAS ISLAND,ARE,52.87944984,25.14181961,das island,,,,,left_only,-77.97055015999999,37.60848661,115.57903676999999,
DATCA,TUR,27.68333333,36.71666667,datca,,,,,left_only,-25.19611651,11.574847060000003,36.770963570000006,
DAVANT,USA,-89.8406,29.59733387,davant,,,,,left_only,-117.52393332999999,-7.119332800000002,124.64326613,
DAVAO,PHL,125.6484849,7.097074028,davao,Davao,Philippines,7.066667,125.616667,both,215.4890849,-22.500259842,237.989344742,PHL
DAVENPORT,USA,-122.2,37.016667,davenport,Davenport,United States,37.016667,-122.2,both,-247.84848490000002,29.919592971999997,277.768077872,USA
DAVISVILLE DEPOT,USA,-71.4,41.616667,davisville depot,Davisville Depot,United States,41.616667,-71.4,both,50.8,4.600000000000001,55.4,USA
DBAIYE,LBN,35.5901,33.94563387,dbaiye,,,,,left_only,106.99010000000001,-7.671033129999998,114.66113313000001,
DE BWINA,COD,29.053939,-2.266578,de bwina,,,,,left_only,-6.536161,-36.212211870000004,42.748372870000004,
DE KASTRI,RUS,140.783333,51.466667,de kastri,De Kastri,Russia,51.466667,140.783333,both,111.729394,53.733245000000004,165.462639,RUS
DE PERE,USA,-88.0659,44.44773387,de pere,,,,,left_only,-228.849233,-7.018933130000001,235.86816613,
DE-KASTRI,RUS,140.7808838,51.47009277,de-kastri,,,,,left_only,228.8467838,7.0223589,235.8691427,
DEAL,GBR,1.3979,51.208934,deal,,,,,left_only,-139.3829838,-0.26115877000000154,139.64414257,
DEAUVILLE,FRA,0.0817,49.368534,deauville,Deauville,France,49.366667,0.083333,both,-1.3161999999999998,-1.8404000000000025,3.1566000000000023,FRA
DECEPTION BAY,CAN,-74.7223,62.160234,deception bay,Deception Bay,Canada,62.15,-74.68333333299998,both,-74.804,12.791700000000006,87.59570000000001,CAN
DEEPWATER POINT,USA,-75.516667,39.7,deepwater point,Deepwater Point,United States,39.7,-75.516667,both,-0.794366999999994,-22.460234,23.254600999999994,USA
DEER PARK,USA,-95.333333,29.75,deer park,Deer Park,United States,29.75,-95.333333,both,-19.816665999999998,-9.950000000000003,29.766666,USA
DEERING,USA,-162.733333,66.083333,deering,Deering,United States,66.083333,-162.733333,both,-67.39999999999999,36.333332999999996,103.73333299999999,USA
DEFTERDAR BURNU,TUR,29.033333,41.05,defterdar burnu,Defterdar Burnu,Turkey,41.05,29.033333,both,191.766666,-25.033333,216.79999899999999,TUR
DEGERHAMN,SWE,16.4109,56.329934,degerhamn,Degerhamn,Sweden,56.35,16.416667,both,-12.622432999999997,15.279934000000004,27.902367,SWE
DEGRAD DES CANNES,GUF,-52.266667,4.85,degrad des cannes,Degrad Des Cannes,French Guiana,4.85,-52.266667,both,-68.677567,-51.479934,120.157501,GUF
DEKESE,COD,21.373476,-3.494282,dekese,,,,,left_only,73.64007756,-8.344379656000001,81.984457216,
DELFZIJL,NLD,6.963496511,53.32094951,delfzijl,Delfzijl,Netherlands,53.333333,6.933333,both,-14.409979489000001,56.81523151,71.225210999,NLD
DELLYS,DZA,3.8797,36.923534,dellys,Dellys,Algeria,36.916667,3.916667,both,-3.0837965109999996,-16.397415510000002,19.481212021,DZA
DELOS,GRC,25.26766435,37.40311117,delos,,,,,left_only,21.38796435,0.479577170000006,21.867541520000007,
DELTA TERMINAL,TUR,36.166667,36.85,delta terminal,Delta Terminal,Turkey,36.85,36.166667,both,10.899002649999996,-0.5531111700000011,11.452113819999997,TUR
DEMMIN,DEU,13.03051758,53.90667725,demmin,,,,,left_only,-23.136149419999995,17.05667725,40.192826669999995,
DEN HAAG (S-GRAVENHAGE),NLD,4.300000068,52.08330148,den haag (s-gravenhage),,,,,left_only,-8.730517511999999,-1.8233757699999984,10.553893281999997,
DEN HELDER,NLD,4.783659011,52.95491161,den helder,Den Helder,Netherlands,52.966667,4.783333,both,0.483658943,0.8716101300000005,1.3552690730000005,NLD
DENIA,ESP,0.11511083,38.84327055,denia,,,,,left_only,-4.668548181,-14.111641060000004,18.780189241000002,
DEPERE,USA,-88.066667,44.45,depere,Depere,United States,44.45,-88.06666699999998,both,-88.18177783,5.606729450000003,93.78850728,USA
DEPOE BAY,USA,-124.066667,44.8,depoe bay,Depoe Bay,United States,44.8,-124.066667,both,-36.0,0.3499999999999943,36.349999999999994,USA
DEPOT HARBOUR,CAN,-80.1,45.316667,depot harbour,Depot Harbour,Canada,45.316667,-80.09999999999998,both,43.966667,0.5166670000000053,44.483334000000006,CAN
DEPTFORD,GBR,-0.033333513,51.48333357,deptford,,,,,left_only,80.06666648699999,6.166666569999997,86.23333305699998,
DERBY,AUS,123.6123,-17.28086613,derby,,,,,left_only,123.645633513,-68.7641997,192.409833213,
DERINCE,TUR,29.8321,40.757834,derince,,,,,left_only,-93.78020000000001,58.03870013,151.81890013,
DERNA,LBY,22.65131041,32.76385849,derna,,,,,left_only,-7.165356589999998,-7.986141510000003,15.151498100000001,
DES PLAINES,USA,-90.3614,29.93513387,des plaines,,,,,left_only,-113.01271041000001,-2.8287246199999956,115.84143503000001,
DESBARATS,CAN,-83.916667,46.333333,desbarats,Desbarats,Canada,46.333333,-83.916667,both,6.444732999999999,16.398199130000002,22.84293213,CAN
DESTREHAN,USA,-90.366667,29.95,destrehan,Destrehan,United States,29.95,-90.366667,both,-6.450000000000003,-16.383333000000004,22.833333000000007,USA
DETROIT,USA,-83.033333,42.333333,detroit,Detroit,United States,42.333333,-83.033333,both,7.333334000000008,12.383333000000004,19.71666700000001,USA
